candidate_name,E_abu_mission_cruise_per_abu_kwh,E_pack_kwh_main,E_mission_kwh_main,dod_main,soc_start_main,soc_target,soc_cc_end,n_abus_takeoff,E_abu_used_takeoff_total_kwh,E_ops_takeoff_per_abu_kwh,E_pack_takeoff_abu_per_abu_kwh,soc_start_abu_takeoff,dod_abu_takeoff,n_abus_cruise,E_abu_used_cruise_total_kwh,E_saved_kwh_cruise,E_ops_cruise_per_abu_kwh,E_pack_cruise_abu_per_abu_kwh,soc_start_abu_cruise,dod_abu_cruise,t_charge_hr_main,t_charge_hr_takeoff_abu_per_pack,t_charge_hr_cruise_abu_per_pack,t_charge_hr_total,t_ground_ops_hr,t_flight_hr,t_cycle_hr,n_feasible_flights,t_flight_day_hr,t_downtime_day_hr,t_slack_hr,charger_ac_kw,eta_charger_dc,c_rate_max,v_pack_nom_v_main,v_pack_nom_v_abu,i_term_c,P_cc_kw_main,P_cc_kw_takeoff_abu,P_cc_kw_cruise_abu,charger_limit_indicator_flag_main,charger_limit_indicator_flag_takeoff_abu,charger_limit_indicator_flag_cruise_abu
after_accel_climb,5.000000,53.687569,39.053968,0.727430,0.272570,1.000000,0.800000,1.000000,6.834331,6.000000,21.000000,0.388841,0.611159,1.000000,5.000000,4.673767,12.000000,17.000000,0.000000,1.000000,0.632624,0.259332,0.276800,0.632624,0.283300,0.333333,1.249257,19.000000,6.333333,17.666667,0.264114,115.000000,0.950000,20.000000,800.000000,400.000000,0.050000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
after_accel_climb,10.000000,53.687569,34.536980,0.643296,0.356704,1.000000,0.800000,1.000000,6.834331,6.000000,21.000000,0.388841,0.611159,1.000000,10.000000,9.190756,12.000000,22.000000,0.000000,1.000000,0.591278,0.259332,0.348178,0.591278,0.283300,0.333333,1.207912,19.000000,6.333333,17.666667,1.049677,115.000000,0.950000,20.000000,800.000000,400.000000,0.050000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
after_accel_climb,15.000000,53.687569,30.171862,0.561990,0.438010,1.000000,0.800000,1.000000,6.834331,6.000000,21.000000,0.388841,0.611159,1.000000,15.000000,13.555873,12.000000,27.000000,0.000000,1.000000,0.551323,0.259332,0.417592,0.551323,0.283300,0.333333,1.167956,20.000000,6.666667,17.333333,0.640871,115.000000,0.950000,20.000000,800.000000,400.000000,0.050000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
after_accel_climb,20.000000,53.687569,25.953839,0.483424,0.516576,1.000000,0.800000,1.000000,6.834331,6.000000,21.000000,0.388841,0.611159,1.000000,20.000000,17.773897,12.000000,32.000000,0.000000,1.000000,0.512714,0.259332,0.485428,0.512714,0.283300,0.333333,1.129348,21.000000,7.000000,17.000000,0.283702,115.000000,0.950000,20.000000,800.000000,400.000000,0.050000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
after_accel_climb,25.000000,53.687569,21.878264,0.407511,0.592489,1.000000,0.800000,1.000000,6.834331,6.000000,21.000000,0.388841,0.611159,1.000000,25.000000,21.849472,12.000000,37.000000,0.000000,1.000000,0.475409,0.259332,0.551949,0.551949,0.283300,0.333333,1.168582,20.000000,6.666667,17.333333,0.628354,115.000000,0.950000,20.000000,800.000000,400.000000,0.050000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
after_accel_climb,30.000000,53.687569,17.940622,0.334167,0.665833,1.000000,0.800000,1.000000,6.834331,6.000000,21.000000,0.388841,0.611159,1.000000,30.000000,25.787114,12.000000,42.000000,0.000000,1.000000,0.439367,0.259332,0.617344,0.617344,0.283300,0.333333,1.233978,19.000000,6.333333,17.666667,0.554426,115.000000,0.950000,20.000000,800.000000,400.000000,0.050000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
after_accel_climb,35.000000,53.687569,14.136526,0.263311,0.736689,1.000000,0.800000,1.000000,6.834331,6.000000,21.000000,0.388841,0.611159,1.000000,35.000000,29.591210,12.000000,47.000000,0.000000,1.000000,0.404547,0.259332,0.681758,0.681758,0.283300,0.333333,1.298391,18.000000,6.000000,18.000000,0.628959,115.000000,0.950000,20.000000,800.000000,400.000000,0.050000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
after_accel_climb,40.000000,53.687569,10.461715,0.194863,0.805137,1.000000,0.800000,1.000000,6.834331,6.000000,21.000000,0.388841,0.611159,1.000000,40.000000,33.266020,12.000000,52.000000,0.000000,1.000000,0.363842,0.259332,0.745302,0.745302,0.283300,0.333333,1.361936,17.000000,5.666667,18.333333,0.847092,115.000000,0.950000,20.000000,800.000000,400.000000,0.050000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
after_accel_climb,45.000000,53.687569,6.912054,0.128746,0.871254,1.000000,0.800000,1.000000,6.834331,6.000000,21.000000,0.388841,0.611159,1.000000,45.000000,36.815682,12.000000,57.000000,0.000000,1.000000,0.240391,0.259332,0.808068,0.808068,0.283300,0.333333,1.424702,16.000000,5.333333,18.666667,1.204772,115.000000,0.950000,20.000000,800.000000,400.000000,0.050000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
after_accel_climb,50.000000,53.687569,3.483528,0.064885,0.935115,1.000000,0.800000,1.000000,6.834331,6.000000,21.000000,0.388841,0.611159,1.000000,50.000000,40.244207,12.000000,62.000000,0.000000,1.000000,0.121152,0.259332,0.870130,0.870130,0.283300,0.333333,1.486764,16.000000,5.333333,18.666667,0.211783,115.000000,0.950000,20.000000,800.000000,400.000000,0.050000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
